id,member_id,bulan,tahun,iuran_wajib,iuran_sukarela,tanggal_bayar,status,created_at,updated_at,simpanan_wajib
8401b81e-c6d3-4a35-8d5d-364eab8b91fd,1173fd81-a9d2-4178-b421-06c4bd5cc2c2,9,2025,50000.00,0.00,2025-09-30,lunas,2025-10-21 14:00:22.147426+00,2025-10-21 14:00:22.147426+00,100000.00
842f3fe8-626c-46e8-b5b0-0232acb55438,46b08ec7-a17a-43c1-99c3-584b39304b2a,6,2024,50000.00,0.00,2024-06-30,lunas,2025-10-21 08:01:30.73092+00,2025-10-21 08:01:30.73092+00,100000.00
844dbabf-d44b-489b-8c7f-deb1adb59374,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:01:39.863125+00,2025-10-21 08:01:39.863125+00,100000.00
844effc7-0fc5-4ca6-bef0-8607181a59ca,eaeada1d-4b89-4e26-a8b2-f679d0b50598,10,2025,0.00,0.00,2025-10-31,belum_lunas,2025-10-21 14:00:19.243856+00,2025-10-21 14:00:19.243856+00,0.00
8455b8d7-d460-465d-b1d9-98f07efc4460,89c8fe99-b94b-4865-a102-e696933602cc,8,2024,0.00,0.00,2024-08-31,belum_lunas,2025-10-21 08:00:46.048803+00,2025-10-21 08:00:46.048803+00,0.00
84ba6a84-10aa-45e7-bd09-d4b16fa4ea67,3aae1f0a-1d47-4c71-99d0-039aefa08305,10,2023,50000.00,0.00,2023-10-31,lunas,2025-10-19 10:01:00.296435+00,2025-10-19 10:01:00.296435+00,100000.00
84d69679-b23a-4a4c-9858-218504b4cd01,c1876c25-8f0e-46c5-9f83-9ecde2737bba,2,2025,50000.00,250000.00,2025-02-28,lunas,2025-10-21 14:05:25.079455+00,2025-10-21 14:44:20.235572+00,100000.00
84dff68c-6034-4e73-955d-4acfa4013ef8,4f667a97-f738-4f76-8105-27ad44277d59,10,2023,50000.00,0.00,2023-10-31,lunas,2025-10-19 10:01:06.730678+00,2025-10-19 10:01:06.730678+00,100000.00
855fef8c-1bbc-4ec6-a5b6-64d64b0d0bc2,cb4162af-8dcb-446d-8a2d-f0eda46e34c2,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:43.804737+00,2025-10-19 10:00:43.804737+00,100000.00
8585c4eb-5bc9-47cb-9f5b-89ab0aa134f7,6aa7a6ef-0307-4a4a-8d64-b0fe6a33ad1c,1,2024,50000.00,0.00,2024-01-31,lunas,2025-10-21 08:00:29.582436+00,2025-10-21 08:00:29.582436+00,100000.00
858f65d0-83e9-4011-90aa-043b8cd5ae40,d68474ab-45bf-4457-b220-0cb96b059eb0,7,2025,50000.00,0.00,2025-07-31,lunas,2025-10-21 14:44:42.008812+00,2025-10-21 14:44:42.008812+00,100000.00
861e1e4b-58fc-43a3-a06a-e7ff12e5fa2b,6aa7a6ef-0307-4a4a-8d64-b0fe6a33ad1c,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:00:17.668327+00,2025-10-19 10:00:17.668327+00,100000.00
863f6456-3911-44b3-9508-8bdd12c2de3c,d74aa1b0-a4e9-410d-be60-66a8329efa0b,6,2023,0.00,0.00,2023-06-30,belum_lunas,2025-10-19 10:00:22.395564+00,2025-10-19 10:31:56.287641+00,0.00
864aff8e-66d4-4a0b-aa99-2d255fcc724f,23f7d1ed-1ea6-454f-9662-caf62e9650d9,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:01:04.006873+00,2025-10-19 10:01:04.006873+00,100000.00
864c47c4-ac07-4430-9d5c-501d4d58bd00,cb4162af-8dcb-446d-8a2d-f0eda46e34c2,8,2024,50000.00,0.00,2024-08-31,lunas,2025-10-21 08:00:58.949239+00,2025-10-21 08:00:58.949239+00,100000.00
86518f5f-8f10-42e7-9e3c-537dc22a3169,8b5865f4-84ae-4d79-8761-cf8d819be5bd,6,2024,50000.00,0.00,2024-06-30,lunas,2025-10-21 08:00:35.680899+00,2025-10-21 08:00:35.680899+00,100000.00
86b39b69-3cba-42bc-9356-b72c83c01548,059a6d69-f760-4f6d-ad11-7fbf59c3a7c4,4,2024,50000.00,0.00,2024-04-30,lunas,2025-10-21 08:00:51.419458+00,2025-10-21 08:00:51.419458+00,100000.00
86b3ce8f-b888-478e-8412-1bd873fff361,2b1034c9-e381-4f62-8761-c2f1d5466fac,10,2024,50000.00,0.00,2024-10-31,lunas,2025-10-21 08:00:27.658226+00,2025-10-21 08:00:27.658226+00,100000.00
86b92e86-718f-4dfb-9ada-a8a2be21c694,422594b7-a845-4a5c-aba4-1ac02a821f3e,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:00:49.623627+00,2025-10-19 10:00:49.623627+00,100000.00
8700b124-2923-4493-a6fd-3b6e3266dd65,91458182-8d42-4684-a5ae-bc33f4be115a,12,2024,50000.00,0.00,2024-12-31,lunas,2025-10-21 08:01:02.321522+00,2025-10-21 08:01:02.321522+00,0.00
87a33019-3d7b-4b4f-9204-af13856e8f61,422594b7-a845-4a5c-aba4-1ac02a821f3e,8,2025,0.00,0.00,2025-08-31,belum_lunas,2025-10-21 14:44:36.681011+00,2025-10-21 14:44:36.681011+00,0.00
87c49a64-6c3d-424a-b987-af42b29f3112,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:32.86261+00,2025-10-19 10:00:32.86261+00,100000.00
881f43a2-5d82-402f-b490-9d3e179a5b04,eaeada1d-4b89-4e26-a8b2-f679d0b50598,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:00:12.377267+00,2025-10-19 10:31:56.287641+00,0.00
8851fbbe-9cc3-4757-a2a6-0fce226262dd,1173fd81-a9d2-4178-b421-06c4bd5cc2c2,7,2024,50000.00,0.00,2024-07-31,lunas,2025-10-21 08:00:28.780738+00,2025-10-21 08:00:28.780738+00,100000.00
8853add5-3779-4c56-9122-3083e7fcf074,81d54fb6-12c5-4051-8161-44894f130757,7,2023,0.00,0.00,2023-07-31,belum_lunas,2025-10-19 10:00:48.89388+00,2025-10-19 10:00:48.89388+00,0.00
885708b0-05ae-4846-bb4a-d5e237e544c3,d79f5a6a-e79d-4638-92dd-9f72ab5ec7e7,5,2023,50000.00,0.00,2023-05-31,lunas,2025-10-19 10:01:01.261944+00,2025-10-19 10:01:01.261944+00,100000.00
8858e9fa-b703-48ee-9ef5-b5b4b88fa778,b2e516e7-1694-45da-b354-2523917c5f78,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:01:46.40202+00,2025-10-21 08:01:46.40202+00,100000.00
886b7548-ac38-494f-b08d-178a775bb4f8,1173fd81-a9d2-4178-b421-06c4bd5cc2c2,6,2025,50000.00,0.00,2025-06-30,lunas,2025-10-21 14:00:21.696965+00,2025-10-21 14:00:21.696965+00,100000.00
88989e91-ac93-41a1-b1f3-84dfe08c7758,bba4db5a-682d-4c28-b84c-b8d7aa79e58d,1,2024,50000.00,0.00,2024-01-31,lunas,2025-10-21 08:00:49.718814+00,2025-10-21 08:00:49.718814+00,100000.00
88c1763d-bcae-4ed5-ba5b-edf789c0b358,4f667a97-f738-4f76-8105-27ad44277d59,12,2024,0.00,0.00,2024-12-31,belum_lunas,2025-10-21 08:01:44.495948+00,2025-10-21 08:01:44.495948+00,0.00
8956b64b-7131-42da-8058-152b677556d4,8723527b-e905-480e-b3fb-8e1b9a0d53d3,5,2024,50000.00,0.00,2024-05-31,lunas,2025-10-21 08:01:45.221927+00,2025-10-21 08:01:45.221927+00,100000.00
89989ec3-4c39-4b4c-9671-5b688f4c2d47,d68474ab-45bf-4457-b220-0cb96b059eb0,2,2025,50000.00,0.00,2025-02-28,lunas,2025-10-21 14:44:41.352745+00,2025-10-21 14:44:41.352745+00,100000.00
89a138a9-fef3-4be4-87d9-1a0463b39987,0054bb6c-4652-453a-8e53-4248c9747044,1,2025,50000.00,0.00,2025-01-31,lunas,2025-10-21 14:05:20.036119+00,2025-10-21 14:05:20.036119+00,100000.00
89cf29f5-cca1-43b9-82ef-4c1c0a7338df,651f0d25-2cc1-475a-8b4e-8751c5f25143,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:38.008739+00,2025-10-19 10:00:38.008739+00,100000.00
89de5bfd-2569-4174-874a-9d58fed3bb5c,3936c707-7bc1-4ffa-99ee-776b8b1fc14f,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:00:25.260497+00,2025-10-19 10:00:25.260497+00,100000.00
8a0bb93f-7e11-4d6a-8f9e-c2239469f66a,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,10,2024,50000.00,0.00,2024-10-31,lunas,2025-10-21 08:00:49.303678+00,2025-10-21 08:00:49.303678+00,100000.00
8a30781d-132c-4525-907a-06cc6b17b8a8,2a8f61a9-912b-4299-b972-1cb71f873e9f,12,2024,50000.00,0.00,2024-12-31,lunas,2025-10-21 08:00:48.141168+00,2025-10-21 08:00:48.141168+00,100000.00
8a30807b-a248-421c-926f-c2c81459a258,0dcd1262-9ab9-452c-8a66-e9d575563268,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:50.753084+00,2025-10-19 10:00:50.753084+00,100000.00
8a7a427e-ebae-438a-8471-7ea6239b3ed1,8723527b-e905-480e-b3fb-8e1b9a0d53d3,1,2024,50000.00,0.00,2024-01-31,lunas,2025-10-21 08:01:44.704848+00,2025-10-21 08:01:44.704848+00,100000.00
8abaf881-88bc-401b-b50e-98f9342614b5,651f0d25-2cc1-475a-8b4e-8751c5f25143,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:00:52.649708+00,2025-10-21 08:00:52.649708+00,100000.00
8adae396-2159-4382-94e7-824e50625d20,23f7d1ed-1ea6-454f-9662-caf62e9650d9,6,2025,50000.00,0.00,2025-06-30,lunas,2025-10-21 14:44:47.449223+00,2025-10-21 14:44:47.449223+00,100000.00
8b41ca14-6aad-47d1-a87a-902e730c75d8,d79f5a6a-e79d-4638-92dd-9f72ab5ec7e7,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:01:01.11562+00,2025-10-19 10:01:01.11562+00,100000.00
8b5893dd-a905-4128-bb35-184ec99510f9,d74aa1b0-a4e9-410d-be60-66a8329efa0b,1,2024,0.00,0.00,2024-01-31,belum_lunas,2025-10-21 08:00:33.862336+00,2025-10-21 08:00:33.862336+00,0.00
8b6cb4e1-9358-4ece-b591-405d9617cb9a,eaeada1d-4b89-4e26-a8b2-f679d0b50598,6,2025,50000.00,0.00,2025-06-30,belum_lunas,2025-10-21 14:00:18.591612+00,2025-10-21 14:00:18.591612+00,0.00
8b6e2f38-d721-4002-92dd-5c1dfd2b165f,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,3,2024,50000.00,0.00,2024-03-31,lunas,2025-10-21 08:01:40.007505+00,2025-10-21 08:01:40.007505+00,100000.00
8b715ef6-7007-4c7a-9a30-6c5d604741a9,86b4772c-24be-4212-a300-1e78983d82b3,7,2023,50000.00,0.00,2023-07-31,lunas,2025-10-19 10:00:46.075061+00,2025-10-19 10:00:46.075061+00,100000.00
8b8f3592-3e61-4e89-b68f-f21991efd4af,23f7d1ed-1ea6-454f-9662-caf62e9650d9,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:01:41.543955+00,2025-10-21 08:01:41.543955+00,100000.00
8b911c76-537f-48c8-b246-ae1f88b1c747,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,6,2023,50000.00,0.00,2023-06-30,lunas,2025-10-19 10:00:19.301272+00,2025-10-19 10:00:19.301272+00,100000.00
8ba45676-7860-4c82-9741-22a3d2abf833,89c8fe99-b94b-4865-a102-e696933602cc,12,2024,0.00,0.00,2024-12-31,belum_lunas,2025-10-21 08:00:46.517262+00,2025-10-21 08:00:46.517262+00,0.00
8bf3a560-c37a-4dc6-a178-e16639c29c6a,bba4db5a-682d-4c28-b84c-b8d7aa79e58d,8,2023,50000.00,0.00,2023-08-31,lunas,2025-10-19 10:00:35.344022+00,2025-10-19 10:00:35.344022+00,100000.00
8c333a98-1091-48d0-a45d-ac3c94869652,3aae1f0a-1d47-4c71-99d0-039aefa08305,4,2025,0.00,0.00,2025-04-30,belum_lunas,2025-10-21 14:44:43.034675+00,2025-10-21 14:44:43.034675+00,0.00
8c56da76-3fc0-4a60-a110-078d6d58e2f3,2b1034c9-e381-4f62-8761-c2f1d5466fac,10,2023,50000.00,0.00,2023-10-31,lunas,2025-10-19 10:00:15.196983+00,2025-10-19 10:00:15.196983+00,100000.00
8c767400-a2dc-45a5-a0da-69a0748440ad,0054bb6c-4652-453a-8e53-4248c9747044,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:00:33.412034+00,2025-10-21 08:00:33.412034+00,100000.00
8ca15700-c419-4fb6-9cd0-a0a8c0bc89a1,d79f5a6a-e79d-4638-92dd-9f72ab5ec7e7,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:01:00.881838+00,2025-10-19 10:01:00.881838+00,100000.00
8ca68bd6-aa53-4025-9ccd-75ae55502564,0054bb6c-4652-453a-8e53-4248c9747044,3,2024,50000.00,0.00,2024-03-31,lunas,2025-10-21 08:00:32.628412+00,2025-10-21 08:00:32.628412+00,100000.00
8ce2b900-88ca-4d64-b317-003da406e97f,4f667a97-f738-4f76-8105-27ad44277d59,8,2024,0.00,0.00,2024-08-31,belum_lunas,2025-10-21 08:01:43.981964+00,2025-10-21 08:01:43.981964+00,0.00
8cea07a8-4bd7-494f-a65a-9e82c2267984,fbb50b94-afb4-4a45-a6a2-72e257809b1d,5,2023,50000.00,0.00,2023-05-31,lunas,2025-10-19 10:00:39.954623+00,2025-10-19 10:00:39.954623+00,100000.00
8cf75260-ce78-4d1a-b8fa-714bf93a8ded,1ea6557b-4d23-4b62-98dc-b337d93d9524,6,2023,0.00,0.00,2023-06-30,belum_lunas,2025-10-19 10:00:54.179977+00,2025-10-19 10:00:54.179977+00,0.00
8d13783c-d14f-47cd-9cd4-b5f2cc855b59,d74aa1b0-a4e9-410d-be60-66a8329efa0b,5,2023,0.00,0.00,2023-05-31,belum_lunas,2025-10-19 10:00:22.273612+00,2025-10-19 10:31:56.287641+00,0.00
8d238672-7ab7-4924-99a9-728dc7ebd6d0,c1876c25-8f0e-46c5-9f83-9ecde2737bba,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:26.641361+00,2025-10-19 10:00:26.641361+00,100000.00
8d76843c-130b-4f74-9dd9-87fc2efe6e23,23f7d1ed-1ea6-454f-9662-caf62e9650d9,8,2025,50000.00,0.00,2025-08-31,lunas,2025-10-21 14:44:47.727556+00,2025-10-21 14:44:47.727556+00,100000.00
8d7ac9e5-d267-48ac-af8e-4c0da1731a2d,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,6,2023,50000.00,0.00,2023-06-30,lunas,2025-10-19 10:01:02.906968+00,2025-10-19 10:01:02.906968+00,100000.00
8dad7d51-d543-49ae-8501-bd95b3bed538,4a3ab56c-4f58-4242-98a2-e53026114805,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:00:28.45574+00,2025-10-19 10:00:28.45574+00,100000.00
8e2f11ca-dc59-46f3-8d6e-753ecff8a452,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:00:34.202979+00,2025-10-19 10:00:34.202979+00,100000.00
8e71c8fa-47b9-477b-ad8d-f883e665dd2b,eaeada1d-4b89-4e26-a8b2-f679d0b50598,12,2024,50000.00,0.00,2024-12-31,belum_lunas,2025-10-21 08:00:26.268798+00,2025-10-21 08:00:26.268798+00,0.00
8e8b8ea5-e170-4d45-8eec-0fecc48fcca7,c1876c25-8f0e-46c5-9f83-9ecde2737bba,5,2023,50000.00,0.00,2023-05-31,lunas,2025-10-19 10:00:27.146156+00,2025-10-19 10:00:27.146156+00,100000.00
8e99a12e-edde-4401-9d05-24d2c797fa04,0dcd1262-9ab9-452c-8a66-e9d575563268,2,2025,50000.00,0.00,2025-02-28,lunas,2025-10-21 14:44:37.233467+00,2025-10-21 14:44:37.233467+00,100000.00
8ea3ed27-dcce-4df8-a86d-317e7fa8c819,4a3ab56c-4f58-4242-98a2-e53026114805,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:29.406497+00,2025-10-19 10:00:29.406497+00,100000.00
8eb5f50a-58e4-4d45-8b25-2be3faf563ab,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,10,2023,50000.00,0.00,2023-10-31,lunas,2025-10-19 10:00:19.777879+00,2025-10-19 10:00:19.777879+00,100000.00
8ed9d3dc-9a8e-4ea6-8c1d-248b652d5950,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:00:20.043836+00,2025-10-19 10:00:20.043836+00,100000.00
8ef326e2-a9c6-42da-851b-51cb9e8f8763,86b4772c-24be-4212-a300-1e78983d82b3,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:45.405219+00,2025-10-19 10:00:45.405219+00,100000.00
8f840d03-0058-4081-b454-131dc5fef77a,41f6ff19-4714-4974-bf6e-b7881ff89f40,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:01:11.947367+00,2025-10-19 10:01:11.947367+00,100000.00
8f851178-4d62-4de1-8721-af79cbaaba17,1173fd81-a9d2-4178-b421-06c4bd5cc2c2,1,2024,50000.00,0.00,2024-01-31,lunas,2025-10-21 08:00:28.037668+00,2025-10-21 08:00:28.037668+00,100000.00
8f9f27bf-45e5-48f3-b058-55a93dbf3f1c,d68474ab-45bf-4457-b220-0cb96b059eb0,6,2025,50000.00,0.00,2025-06-30,lunas,2025-10-21 14:44:41.85732+00,2025-10-21 14:44:41.85732+00,100000.00
8fad508b-e777-4725-ad34-1b6d7818b17b,6aa7a6ef-0307-4a4a-8d64-b0fe6a33ad1c,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:17.302226+00,2025-10-19 10:00:17.302226+00,100000.00
8fcc923a-93e4-4622-ac9e-76ccac53d8bd,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,4,2025,50000.00,0.00,2025-04-30,lunas,2025-10-21 14:44:26.318211+00,2025-10-21 14:44:26.318211+00,100000.00
8fe35283-ef2e-4ce3-b443-fff3234d4894,89c8fe99-b94b-4865-a102-e696933602cc,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:29.698313+00,2025-10-19 10:00:31.255858+00,100000.00
8fe7edc5-2e13-4597-b800-a54fe6d7bbe2,bba4db5a-682d-4c28-b84c-b8d7aa79e58d,7,2025,50000.00,0.00,2025-07-31,lunas,2025-10-21 14:44:28.140204+00,2025-10-21 14:44:28.140204+00,100000.00
90c00427-00ba-49f9-83f9-047a966ecd50,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:00:18.733478+00,2025-10-19 10:00:18.733478+00,100000.00
90d5053e-6b73-47c2-a1f0-f9b85d281090,81d54fb6-12c5-4051-8161-44894f130757,5,2024,50000.00,0.00,2024-05-31,lunas,2025-10-21 08:01:25.62084+00,2025-10-21 08:01:25.62084+00,100000.00
90ec3876-ba98-4651-b9a7-b1f3b75f2626,2b1034c9-e381-4f62-8761-c2f1d5466fac,8,2024,50000.00,0.00,2024-08-31,lunas,2025-10-21 08:00:27.433697+00,2025-10-21 08:00:27.433697+00,100000.00
914581fc-eab8-464c-85ef-942e4e51cdf5,fbb50b94-afb4-4a45-a6a2-72e257809b1d,4,2025,50000.00,0.00,2025-04-30,lunas,2025-10-21 14:44:29.277781+00,2025-10-21 14:44:29.277781+00,100000.00
9167df39-1bd4-433e-9440-6c248f89e8cf,2a8f61a9-912b-4299-b972-1cb71f873e9f,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:32.571324+00,2025-10-19 10:00:32.571324+00,100000.00
921fbcf6-5c4e-4d36-b586-49536726a806,c1876c25-8f0e-46c5-9f83-9ecde2737bba,8,2023,50000.00,200000.00,2023-08-31,lunas,2025-10-19 10:00:27.523174+00,2025-10-19 10:00:27.523174+00,100000.00
9228a47c-dd19-44fb-8865-b4527c031c42,81d54fb6-12c5-4051-8161-44894f130757,8,2023,0.00,0.00,2023-08-31,belum_lunas,2025-10-19 10:00:48.991243+00,2025-10-19 10:00:48.991243+00,0.00
92ee3ab7-489f-474c-b442-9daeb63e9055,1ea6557b-4d23-4b62-98dc-b337d93d9524,10,2023,0.00,0.00,2023-10-31,belum_lunas,2025-10-19 10:00:54.608537+00,2025-10-19 10:00:54.608537+00,0.00
9306dd55-a05c-495e-aa92-4916340c74d9,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:34.073795+00,2025-10-19 10:00:34.073795+00,100000.00
9315a984-9782-4433-a2f8-d360a8a35701,651f0d25-2cc1-475a-8b4e-8751c5f25143,9,2023,50000.00,0.00,2023-09-30,lunas,2025-10-19 10:00:38.948036+00,2025-10-19 10:00:38.948036+00,100000.00
9358326d-515c-4e6f-983c-6325d25b09c5,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,10,2025,50000.00,0.00,2025-10-31,lunas,2025-10-21 14:44:46.537743+00,2025-10-21 14:44:46.537743+00,100000.00
93ba3e07-6df1-4ea6-9420-02b0d9346f56,81d54fb6-12c5-4051-8161-44894f130757,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:00:49.40142+00,2025-10-19 10:00:49.40142+00,100000.00
93fdfd20-a2e5-45d1-a5e1-d8dec31b422e,8723527b-e905-480e-b3fb-8e1b9a0d53d3,6,2025,50000.00,0.00,2025-06-30,lunas,2025-10-21 14:44:49.096252+00,2025-10-21 14:44:49.096252+00,100000.00
94130253-ddc6-4825-b010-635b3debabf8,41f6ff19-4714-4974-bf6e-b7881ff89f40,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:01:11.799195+00,2025-10-19 10:01:11.799195+00,100000.00
9414184b-391f-4495-beef-8fe51b31ef2c,bba4db5a-682d-4c28-b84c-b8d7aa79e58d,9,2025,50000.00,0.00,2025-09-30,lunas,2025-10-21 14:44:28.394725+00,2025-10-21 14:44:28.394725+00,100000.00
945e7089-b581-4b55-bf13-0983115e70f2,89c8fe99-b94b-4865-a102-e696933602cc,1,2024,50000.00,0.00,2024-01-31,lunas,2025-10-21 08:00:45.250993+00,2025-10-21 08:00:46.741379+00,100000.00
94d3d417-93c4-4212-940b-d1d3649bb89f,0054bb6c-4652-453a-8e53-4248c9747044,5,2024,50000.00,0.00,2024-05-31,lunas,2025-10-21 08:00:32.830951+00,2025-10-21 08:00:32.830951+00,100000.00
95214844-f673-484b-981f-46b47a69d171,eaeada1d-4b89-4e26-a8b2-f679d0b50598,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:13.652417+00,2025-10-19 10:31:56.287641+00,0.00
95c93c43-55d5-47da-b138-06187235b36d,4bf8dd69-28bb-4cd4-b75a-0c091aaad2d2,8,2023,0.00,0.00,2023-08-31,belum_lunas,2025-10-19 10:00:41.789994+00,2025-10-19 10:00:41.789994+00,0.00
96552f5b-62af-4a86-b772-6de67360fedf,1ea6557b-4d23-4b62-98dc-b337d93d9524,7,2024,0.00,0.00,2024-07-31,belum_lunas,2025-10-21 08:01:32.489087+00,2025-10-21 08:01:32.489087+00,0.00
96555830-7ca1-46bc-9271-e66d50609590,4f667a97-f738-4f76-8105-27ad44277d59,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:01:05.779436+00,2025-10-19 10:01:05.779436+00,100000.00
968feb98-45c8-480f-ad43-f84b71de19ce,4bf8dd69-28bb-4cd4-b75a-0c091aaad2d2,7,2023,50000.00,0.00,2023-07-31,lunas,2025-10-19 10:00:41.686681+00,2025-10-19 10:00:41.686681+00,100000.00
96d94fa8-2615-4663-b8b9-8d6b5c03cc40,4bf8dd69-28bb-4cd4-b75a-0c091aaad2d2,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:00:41.337309+00,2025-10-19 10:00:41.337309+00,100000.00
96f35b9d-2307-4c1f-ba08-609cdb2b4f2e,2a8f61a9-912b-4299-b972-1cb71f873e9f,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:00:31.565632+00,2025-10-19 10:00:31.565632+00,100000.00
9711d71a-b1cf-498e-bd31-0814b091a94a,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,6,2025,50000.00,0.00,2025-06-30,lunas,2025-10-21 14:00:24.716141+00,2025-10-21 14:00:24.716141+00,100000.00
97250b24-cc14-4eb0-93bb-082c49babf1e,3aae1f0a-1d47-4c71-99d0-039aefa08305,3,2025,0.00,0.00,2025-03-31,belum_lunas,2025-10-21 14:44:42.891912+00,2025-10-21 14:44:42.891912+00,0.00
979af4ee-9e47-412a-b616-2d4501be0a96,eaeada1d-4b89-4e26-a8b2-f679d0b50598,1,2024,50000.00,0.00,2024-01-31,belum_lunas,2025-10-21 08:00:24.448626+00,2025-10-21 08:00:24.448626+00,0.00
97b29673-4442-4a5a-a959-c5c717abfa40,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,1,2024,50000.00,0.00,2024-01-31,lunas,2025-10-21 08:00:48.309684+00,2025-10-21 08:00:48.309684+00,100000.00
97bf10f4-f8cb-4831-b3ec-cef2903aeff9,8b5865f4-84ae-4d79-8761-cf8d819be5bd,7,2023,50000.00,0.00,2023-07-31,lunas,2025-10-19 10:00:24.218365+00,2025-10-19 10:00:24.218365+00,100000.00
97dccb2b-ccc5-4106-9054-78a4fc0e8dbe,c1876c25-8f0e-46c5-9f83-9ecde2737bba,9,2025,50000.00,250000.00,2025-09-30,lunas,2025-10-21 14:05:26.243424+00,2025-10-21 14:44:21.874812+00,100000.00
984b91d0-5c3e-473d-b0b6-baf6c20b9cb7,4f667a97-f738-4f76-8105-27ad44277d59,2,2024,0.00,0.00,2024-02-28,belum_lunas,2025-10-21 08:01:43.209927+00,2025-10-21 08:01:43.209927+00,0.00
987082c8-144b-4bd5-a599-94bfaac2331a,3936c707-7bc1-4ffa-99ee-776b8b1fc14f,1,2025,50000.00,0.00,2025-01-31,lunas,2025-10-21 14:05:23.443448+00,2025-10-21 14:44:16.949516+00,100000.00
98fdabff-2df2-4b52-b658-59553c33c8ec,8723527b-e905-480e-b3fb-8e1b9a0d53d3,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:01:45.732457+00,2025-10-21 08:01:45.732457+00,100000.00
990400a5-6bd0-40df-af94-3c05cea23603,23f7d1ed-1ea6-454f-9662-caf62e9650d9,10,2024,50000.00,0.00,2024-10-31,lunas,2025-10-21 08:01:42.497784+00,2025-10-21 08:01:42.497784+00,100000.00
991bbffb-ae47-4d3b-a1cd-189b3c497952,23f7d1ed-1ea6-454f-9662-caf62e9650d9,7,2025,50000.00,0.00,2025-07-31,lunas,2025-10-21 14:44:47.583784+00,2025-10-21 14:44:47.583784+00,100000.00
994fe810-d6ba-47e8-9502-b2eae7e7cd6a,0dcd1262-9ab9-452c-8a66-e9d575563268,9,2023,50000.00,0.00,2023-09-30,lunas,2025-10-19 10:00:51.648514+00,2025-10-19 10:00:51.648514+00,100000.00
996bfd58-d9d2-4478-9f65-d090355de612,0dcd1262-9ab9-452c-8a66-e9d575563268,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:01:28.486749+00,2025-10-21 08:01:28.486749+00,100000.00
